"Source","Target"
Camille Dareste,zoologist
Carl (Karl) Steinhauer,AI
Carl (Karl) Steinhauer,ASL
Carl (Karl) Steinhauer,Denmark
Carl (Karl) Steinhauer,ESL
Carl (Karl) Steinhauer,Sweden
Carl (Karl) Steinhauer,academic
Carl (Karl) Steinhauer,museum work
Carl Alphonse Hoffman,AI
Carl Alphonse Hoffman,ASL
Carl Alphonse Hoffman,London
Carl Ernst von Baer,AI
Carl Ernst von Baer,ASL
Carl Ernst von Baer,Anthropological Society of Paris
Carl Ernst von Baer,ESL
Carl Ernst von Baer,Russia
Carl Ernst von Baer,Russian Entomological Society
Carl Ernst von Baer,Russian Geographical Society
Carl Ernst von Baer,academic
Carl Ernst von Baer,explorer
Carl Gustav Carus,ASL
Carl Gustav Carus,Germany
Carl Gustav Carus,academic
Carl Gustav Carus,artist
Carl Gustav Carus,medical
Carl Ritter,APS
Carl Ritter,ESL
Carl Ritter,Germany
Carl Ritter,geographer
Carl Ritter von Scherzer,AI
Carl Ritter von Scherzer,ASL
Carl Ritter von Scherzer,Austria
Carl Ritter von Scherzer,ESL
Carl Ritter von Scherzer,Italy
Carl Ritter von Scherzer,academic
Carl Ritter von Scherzer,diplomacy
Carl Ritter von Scherzer,explorer
Carl Semper,ESL
Carl Semper,Germany
Carl Semper,academic
Carl Semper,ethnologist
Carl Vogt,AI
Carl Vogt,ASL
Carl Vogt,ESL
Carl Vogt,Switzerland
Carl Vogt,academic
Carl Wilhelm Ferdinand Uhde,ASL
Carl Wilhelm Ferdinand Uhde,Germany
Carl Wilhelm Ferdinand Uhde,medical
Caroline Armistead,APS
Caroline Armistead,Quaker
Caroline Marriage,APS
Caroline Marriage,Quaker
Casper W Eddy,AI
Casper W Eddy,ASL
Casper W Eddy,London
Casper W Eddy,National Association for the Promotion of Social Sciences
Casper W Eddy,Royal Colonial Institute
Casper W Eddy,medical
Catherine Backhouse,APS
Catherine Backhouse,Quaker
Champion Wetton,ASL
Champion Wetton,Royal Geographical Society
Champion Wetton,country
Charles (1) Harrison,AI
Charles (1) Harrison,APS
Charles (1) Harrison,ESL
Charles (1) Harrison,London
Charles (1) Harrison,Royal Society of Literature
Charles (1) Harrison,Society of Antiquaries
Charles (1) Harrison,legal
Charles A Atkins,ESL
Charles A Atkins,country
Charles Adlard,APS
Charles Adolphe Morlot,ASL
Charles Adolphe Morlot,Geological Society
Charles Adolphe Morlot,Switzerland
Charles Adolphe Morlot,academic
Charles Alfred Rolph,ASL
Charles Alfred Rolph,country
Charles Atkins,AI
Charles Atkins,ASL
Charles Atkins,London
Charles Augustus Ward,ASL
Charles Augustus Ward,London
Charles B Warner,APS
Charles B Warner,Quaker
Charles Bennett,AI
Charles Bennett,APS
Charles Bennett,ASL
Charles Bennett,London
Charles Bennett,Thatched House Club
Charles Booth,ASL
Charles Booth,Athenaeum Club
Charles Booth,London
Charles Booth,country
Charles Brainsford,ASL
Charles Brainsford,country
Charles Brainsford,medical
Charles Brett,AI
Charles Brett,ASL
Charles Brett,London
Charles Brett,Royal Geographical Society
Charles Brewin,APS
Charles Brewin,Quaker
Charles Buxton,APS
Charles Buxton,ASL
Charles Buxton,London
Charles Buxton,Quaker
Charles Buxton,"Society for the Encouragement of Arts, Manufactures and Commerce"
Charles Buxton,business
Charles Buxton,political
Charles Capper,ASL
Charles Capper,London
Charles Capper,political
Charles Cardale Babington,AI
Charles Cardale Babington,ASL
Charles Cardale Babington,Athenaeum Club
Charles Cardale Babington,Cambridge Philosophical Society
Charles Cardale Babington,Geological Society
Charles Cardale Babington,Linnean Society of London
Charles Cardale Babington,Royal Society
Charles Cardale Babington,Society of Antiquaries
Charles Cardale Babington,Somersetshire Archaeological and Natural History Society
Charles Cardale Babington,academic
Charles Cardale Babington,archaeologist
Charles Cardale Babington,botanist
Charles Cardale Babington,country
Charles Clark,APS
Charles Cornish Brown,AI
Charles Cornish Brown,ASL
Charles Cornish Brown,Royal College of Surgeons
Charles Cornish Brown,country
Charles Cornish Brown,medical
Charles Darwin,AI
Charles Darwin,ASL
Charles Darwin,Athenaeum Club
Charles Darwin,ESL
Charles Darwin,Geological Society
Charles Darwin,Linnean Society of London
Charles Darwin,Royal Society
Charles Darwin,country
Charles Darwin,geologist
Charles Darwin,naturalist
Charles Donald Maclean,ASL
Charles Donald Maclean,India
Charles Donald Maclean,civil service
Charles Duncan Cameron,ASL
Charles Duncan Cameron,Cannibal Club
Charles Duncan Cameron,ESL
Charles Duncan Cameron,Ethiopia
Charles Duncan Cameron,Royal Asiatic Society
Charles Duncan Cameron,Royal Geographical Society
Charles Duncan Cameron,armed services
Charles Duncan Cameron,diplomacy
Charles E Mackintosh,ASL
Charles E Mackintosh,London
Charles E Russell,AI
Charles E Russell,ASL
Charles E Russell,Africa
Charles E Russell,armed services
Charles E Smith,APS
Charles Edward Gover,ASL
Charles Edward Gover,India
Charles Edward Gover,Royal Asiatic Society
Charles Edward Gover,"Royal Society for the Encouragement of Arts, Manufactures and Commerce"
Charles Edward Grey,Athenaeum Club
Charles Edward Grey,ESL
Charles Edward Grey,administrative
Charles Edward Grey,aristocracy
Charles Edward Grey,country
Charles Edward Grey,political
Charles Edward Stewart,AI
Charles Edward Stewart,ESL
Charles Edward Stewart,India
Charles Edward Stewart,London
Charles Edward Stewart,armed services
Charles Francis Lewis,ASL
Charles Francis Lewis,Obstetrical Society of London
Charles Francis Lewis,Royal College of Physicians
Charles Francis Lewis,Royal College of Surgeons
Charles Francis Lewis,country
Charles Francis Lewis,medical
Charles Frederick Ash,AI
Charles Frederick Ash,ASL
Charles Frederick Ash,London
Charles Frederick Ash,business
Charles Garrett,APS
Charles Gillett,APS
Charles Gillett,Quaker
Charles Groves,ASL
Charles Groves,country
Charles Gutzlaff,APS
Charles H L Woodd,ASL
Charles H L Woodd,Geological Society
Charles H L Woodd,London
Charles H L Woodd,"Society for the Encouragement of Arts, Manufactures and Commerce"
Charles Hamond Alpe,ASL
Charles Hamond Alpe,London
Charles Harcourt Chambers,AI
Charles Harcourt Chambers,ASL
Charles Harcourt Chambers,Athenaeum Club
Charles Harcourt Chambers,ESL
Charles Harcourt Chambers,London
Charles Harcourt Chambers,Royal Geographical Society
Charles Harcourt Chambers,country
Charles Harcourt Chambers,legal
Charles Harding,ASL
Charles Harding,London
Charles Harding,Royal Geographical Society
Charles Harding,Royal Society of Literature
Charles Harding,Statistical Society
Charles Henry Bagnall,ASL
Charles Henry Bagnall,country
Charles Henry Fox,AI
Charles Henry Fox,APS
Charles Henry Fox,ESL
Charles Henry Fox,Quaker
Charles Henry Fox,Somersetshire Archaeological and Natural History Society
Charles Henry Fox,country
Charles Henry Fox,medical
Charles Henry Gardner,AI
Charles Henry Gardner,ASL
Charles Henry Gardner,London
Charles Henry Gatty,ASL
Charles Henry Gatty,Athenaeum Club
Charles Henry Gatty,Cambridge Philosophical Society
Charles Henry Gatty,Geological Society
Charles Henry Gatty,Linnean Society of London
Charles Henry Gatty,country
Charles Hicks,APS
Charles Hicks,Quaker
Charles Hindley,APS
Charles Holt Bracebridge,AI
Charles Holt Bracebridge,Athenaeum Club
Charles Holt Bracebridge,ESL
Charles Holt Bracebridge,London
Charles Holt Bracebridge,literary
Charles Horsnaill,APS
Charles Horsnaill,Quaker
Charles J Harland,ASL
Charles J Harland,country
Charles James Major,ESL
Charles Janson,APS
Charles Janson,Quaker
Charles Jellicoe,ASL
Charles Jellicoe,Institute of Actuaries
Charles Jellicoe,London
Charles Jellicoe,Royal Geographical Society
Charles Jellicoe,Statistical Society
Charles Jeremiah Renshaw,AI
Charles Jeremiah Renshaw,ASL
Charles Jeremiah Renshaw,British Medical Association
Charles Jeremiah Renshaw,Manchester Medical Society
Charles Jeremiah Renshaw,Royal Societies Club
Charles Jeremiah Renshaw,country
Charles Jeremiah Renshaw,medical
Charles Jupe,APS
Charles Kingsley,AI
Charles Kingsley,ASL
Charles Kingsley,ESL
Charles Kingsley,Geological Society
Charles Kingsley,Linnean Society of London
Charles Kingsley,academic
Charles Kingsley,church
Charles Kingsley,country
Charles Kingsley,literary
Charles L Braithwaite,APS
Charles L Braithwaite,Quaker
Charles L Harford,APS
Charles L Harford,Quaker
Charles Linder,ASL
Charles Linder,Canada
Charles Lionel Showers,AI
Charles Lionel Showers,ESL
Charles Lionel Showers,India
Charles Lionel Showers,armed services
Charles Lyell,ASL
Charles Lyell,Athenaeum Club
Charles Lyell,British Association
Charles Lyell,Geological Society
Charles Lyell,London
Charles Lyell,Royal Society
Charles Lyell,geologist
Charles Lyell,legal
Charles Malcolm,Athenaeum Club
Charles Malcolm,ESL
Charles Malcolm,Royal Geographical Society
Charles Malcolm,Scotland
Charles Malcolm,armed services
Charles Malcolm,country
Charles Napoleon de Cardi,AI
Charles Napoleon de Cardi,ASL
Charles Napoleon de Cardi,Africa
Charles Nice Robertson,ASL
Charles Nice Robertson,London
Charles Nicholson,AI
Charles Nicholson,ASL
Charles Nicholson,Athenaeum Club
Charles Nicholson,ESL
Charles Nicholson,London
Charles Nicholson,Royal Asiatic Society
Charles Nicholson,Royal Colonial Institute
Charles Nicholson,Royal Geographical Society
Charles Nicholson,Royal Society of Arts
Charles Nicholson,Royal Society of Literature
Charles Nicholson,Society for Psychical Research
Charles Nicholson,academic
Charles Nicholson,aristocracy
Charles Nicholson,country
Charles Nicholson,political
Charles O'Callaghan,ASL
Charles O'Callaghan,Ireland
Charles O'Callaghan,medical
Charles Ottley Groom Napier,AI
Charles Ottley Groom Napier,ASL
Charles Ottley Groom Napier,Geological Society
Charles Ottley Groom Napier,Linnean Society of London
Charles Ottley Groom Napier,country
Charles Otto,AI
Charles Otto,Denmark
Charles Otto,ESL
Charles Otto,Phrenological Association
Charles Otto,academic
Charles Otto,medical
Charles Pasley,Australia
Charles Pasley,ESL
Charles Pasley,aristocracy
Charles Pasley,armed services
Charles Pasley,engineer
Charles Pickering,AI
Charles Pickering,America
Charles Pickering,ESL
Charles Pickering,naturalist
Charles Plummer,ASL
Charles Plummer,London
Charles Plummer,legal
Charles Pyndar Beauchamp Walker,AI
Charles Pyndar Beauchamp Walker,ASL
Charles Pyndar Beauchamp Walker,London
Charles Pyndar Beauchamp Walker,Royal Geographical Society
Charles Pyndar Beauchamp Walker,United Service Club
Charles R Williams,ASL
Charles R Williams,Africa
Charles R Williams,armed services
Charles Radcliffe Bond,ASL
Charles Radcliffe Bond,London
Charles Radcliffe Bond,Royal College of Surgeons
Charles Radcliffe Bond,medical
Charles Rafn,Denmark
Charles Rafn,ESL
Charles Rafn,antiquarian
Charles Rafn,historian
Charles Ratcliff,AI
Charles Ratcliff,ASL
Charles Ratcliff,Athenaeum Club
Charles Ratcliff,ESL
Charles Ratcliff,Geological Society
Charles Ratcliff,Linnean Society of London
Charles Ratcliff,Royal Geographical Society
Charles Ratcliff,Royal Society of Literature
Charles Ratcliff,"Society for the Encouragement of Arts, Manufactures and Commerce"
Charles Ratcliff,Society of Antiquaries
Charles Ratcliff,armed services
Charles Ratcliff,country
Charles Reade,ASL
Charles Reade,ESL
Charles Reade,Garrick Club
Charles Reade,London
Charles Reade,legal
Charles Reade,literary
Charles Richardson,AI
Charles Richardson,ASL
Charles Richardson,business
Charles Richardson,country
Charles Robert des Ruffieres,AI
Charles Robert des Ruffieres,ASL
Charles Robert des Ruffieres,ESL
Charles Robert des Ruffieres,Geological Society
Charles Robert des Ruffieres,London
Charles Robert des Ruffieres,Royal College of Surgeons
Charles Robert des Ruffieres,Royal Society of Literature
Charles Rogers,ESL
Charles Rooke,AI
Charles Rooke,ASL
Charles Rooke,Geological Society
Charles Rooke,country
Charles Rooke,medical
Charles Rowland Goodman,ASL
Charles Rowland Goodman,Royal College of Surgeons
Charles Rowland Goodman,country
Charles Rowland Goodman,medical
Charles S Salmon,ASL
Charles S Salmon,Africa
Charles Scott,ASL
Charles Scott,London
Charles Sessions,APS
Charles Sessions,Quaker
Charles Sharp Price,ASL
Charles Sharp Price,London
Charles Sheffield Dickson,ESL
Charles Sheffield Dickson,armed services
Charles Sheffield Dickson,country
Charles Stenning,AI
Charles Stenning,ASL
Charles Stenning,London
Charles Stenning,"Royal Society for the Encouragement of Arts, Manufactures and Commerce"
Charles Stuart Bailey,ASL
Charles Stuart Bailey,London
Charles Stuart Bailey,country
Charles Sturge,APS
Charles Sturge,Quaker
Charles Sturgeon,APS
Charles Sumner,APS
Charles Thomas Pearce,ASL
Charles Thomas Pearce,London
Charles Thomas Pearce,Royal College of Surgeons
Charles Thomas Pearce,medical
Charles W Bollaert,ASL
Charles W Bollaert,Argentina
Charles Warden,ASL
Charles Warden,country
Charles Warden,medical
Charles Wentworth Dilke,AI
Charles Wentworth Dilke,ESL
Charles Wentworth Dilke,London
Charles Wentworth Dilke,"Society for the Encouragement of Arts, Manufactures and Commerce"
Charles Wentworth Dilke,aristocracy
Charles Wentworth Dilke,political
Charles William Carter Madden Medlicott,AI
Charles William Carter Madden Medlicott,ASL
Charles William Carter Madden Medlicott,country
Charles William Carter Madden Medlicott,medical
Charles William Devis,ASL
Charles William Devis,Zoological Society
Charles William Devis,country
Charles William Eeles,ASL
Charles William Eeles,armed services
Charles William Hoyland,ASL
Charles William Hoyland,Royal College of Surgeons
Charles William Hoyland,Turkey
Charles William Hoyland,medical
Charles Wilson,APS
Charles Wilson,Quaker
Charles jun Tuckett,AI
Charles jun Tuckett,ASL
Charles jun Tuckett,London
Charles jun Tuckett,business
Charles jun Tuckett,museum work
Christian JÃ¼rgensen Thomsen,ASL
Christian JÃ¼rgensen Thomsen,Denmark
Christian JÃ¼rgensen Thomsen,ESL
Christopher Bowley,APS
Christopher Bowley,Quaker
Christopher J Barnard,ASL
Christopher J Barnard,Africa
Christopher J Barnard,armed services
Clarence Harcourt,AI
Clarence Harcourt,ASL
Clarence Harcourt,London
Clarence Harcourt,legal
Claude Buchanan Ker,AI
Claude Buchanan Ker,ASL
Claude Buchanan Ker,country
Claude Buchanan Ker,medical
Clement Jackson,APS
Clements Robert Markham,AI
Clements Robert Markham,Athenaeum Club
Clements Robert Markham,ESL
Clements Robert Markham,London
Clements Robert Markham,Oriental Club
Clements Robert Markham,Royal Geographical Society
Clements Robert Markham,academic
Clements Robert Markham,explorer
Connop Thirlwall,AI
Connop Thirlwall,ASL
Connop Thirlwall,Athenaeum Club
Connop Thirlwall,Geological Society
Connop Thirlwall,London
Connop Thirlwall,Royal Geographical Society
Connop Thirlwall,Royal Society of Literature
Connop Thirlwall,"Society for the Encouragement of Arts, Manufactures and Commerce"
Connop Thirlwall,Wales
Connop Thirlwall,church
Conrad C Dumas,ASL
Conrad C Dumas,London
Conrad Eckhard,ASL
Conrad Eckhard,Germany
Conrad Eckhard,academic
Conrad Eckhard,medical
Conrad Finzel,APS
Conrad Leemans,ASL
Conrad Leemans,Holland
Conrad Leemans,museum work
Constantine Simonides,ASL
Constantine Simonides,London
Constantine Simonides,academic
Constantine Simonides,artist
Cornelieus Prior,APS
Cornelis Swaving,ASL
Cornelis Swaving,Java
Cornelius Donovan,ASL
Cornelius Donovan,ESL
Cornelius Donovan,London
Cornelius Donovan,London School of Phrenology
Cornelius Donovan,academic
Cornelius Hanbury,APS
Cornelius Hanbury,Quaker
Cornelius Walford,AI
Cornelius Walford,ASL
Cornelius Walford,London
Cornelius Walford,"Society for the Encouragement of Arts, Manufactures and Commerce"
Cornelius Walford,Statistical Society
Cornelius Walford,business
Cornelius x Jun Hanbury,APS
Cornelius x Jun Hanbury,Quaker
"Corporation Library London, City of",ASL
"Corporation Library London, City of",London
Coryndon H Luxmoore,AI
Coryndon H Luxmoore,ASL
Coryndon H Luxmoore,London
Coryndon H Luxmoore,Society of Antiquaries
Craig Gibson,ASL
Craig Gibson,country
Craig Gibson,medical
Crewe Alston,ASL
Crewe Alston,London
Culling Eardley Smith,APS
Cunningham Borthwick,AI
Cunningham Borthwick,ASL
Cunningham Borthwick,London
Cunningham Borthwick,Society of Antiquaries
Cunningham Borthwick,aristocracy
Cunningham Borthwick,political
Cyrus Clark,APS
Cyrus Clark,Quaker
D  Pye Smith,ESL
D  Pye Smith,church
D Bellock,ASL
D Bolton,APS
D Brown,APS
D Dodshon,APS
D G F Macdonald,ASL
D G F Macdonald,London
D G F Macdonald,Royal Geographical Society
D G F Macdonald,Royal Society of Literature
D G Goyder,ESL
D G Goyder,church
D G Goyder,country
D Holmes,APS
D I Drakeford,AI
D I Drakeford,ASL
D I Drakeford,church
D I Drakeford,country
D J Breuneis,ESL
D J Breuneis,London
D Lubach,ASL
D Lubach,Holland
D Miller,APS
D Miller,Quaker
D Mitchell,APS
D Nicol,ESL
D Nicol,London
D P Hock,APS
D P Mack,APS
D Tuke,APS
D Tuke,Quaker
D W Nash,ASL
D W Nash,London
D W Nash,Society of Antiquaries
Dadabhai Naoroji,ASL
Dadabhai Naoroji,ESL
Dadabhai Naoroji,India
Dadabhai Naoroji,Literary and Philosophical Society of Liverpool
Dadabhai Naoroji,London
Dadabhai Naoroji,business
Dadabhai Naoroji,political
Dallas Hill,ASL
Dallas Hill,India
Danby Palmer Fry,AI
Danby Palmer Fry,ASL
Danby Palmer Fry,Early English Text Society
Danby Palmer Fry,London
Danby Palmer Fry,Philological Society
Danby Palmer Fry,civil service
Danby Palmer Fry,legal
Daniel Bell Hanbury,APS
Daniel Bell Hanbury,Quaker
Daniel Brooke Robertson,AI
Daniel Brooke Robertson,ASL
Daniel Brooke Robertson,Athenaeum Club
Daniel Brooke Robertson,China
Daniel Brooke Robertson,Royal Geographical Society
Daniel Brooke Robertson,diplomacy
Daniel Cooper,AI
Daniel Cooper,ASL
Daniel Cooper,London
Daniel Cooper,aristocracy
Daniel Cooper,legal
Daniel Doncaster,APS
Daniel Doncaster,Quaker
Daniel Earl Burdett,ASL
Daniel Earl Burdett,Canada
Daniel Mackintosh,ESL
Daniel Mackintosh,Geological Society
Daniel Mackintosh,country
Daniel Mackintosh,ethnologist
Daniel Mackintosh,geomorphologist
Daniel Maxwell,ASL
Daniel Maxwell,Argentina
Daniel O'Connell,APS
Daniel P Hack,APS
Daniel P Hack,Quaker
Daniel Wheeler,APS
Daniel Wheeler,Quaker
Daniel Wilson,AI
Daniel Wilson,ASL
Daniel Wilson,Canada
Daniel Wilson,Royal Canadian Institute
Daniel Wilson,Royal Society of Canada
Daniel Wilson,Society of Antiquaries of Scotland
Daniel Wilson,academic
Daniel de Castro,ASL
Daniel de Castro,London
Daniel de Castro,legal
Dashwood G Parry,ASL
Dashwood G Parry,business
Dashwood G Parry,country
David Blellock,ASL
David Blellock,London
David Blellock,legal
David Brodie,ASL
David Brodie,Royal College of Surgeons Edinburgh
David Brodie,Scotland
David Brodie,medical
David Charles,ASL
David Charles,Wales
David Charles,church
David Dale,APS
David Dale,ESL
David Dale,Quaker
David Dale,aristocracy
David Dale,business
David Dale,country
David Duncan,AI
David Duncan,Athenaeum Club
David Duncan,ESL
David Duncan,India
David Duncan,Scotland
David Duncan,academic
David Forbes,AI
David Forbes,ESL
David Forbes,Geological Society
David Forbes,London
David Forbes,Royal Society
David Forbes,chemist
David Forbes,metallurgist
David Forbes,mineralogist
David Gay,ASL
David Gay,London
David Gay,photographer
David Henry Stone,AI
David Henry Stone,ASL
David Henry Stone,London
David Henry Stone,legal
David King,ESL
David King,country
David King,medical
David Kinloch,AI
David Kinloch,ASL
David Kinloch,Africa
David Lloyd,ASL
David Lloyd,London
